Transaction ID,Transaction Date,Transaction Time,Store #,Store Name,Store City,Store State,Region,Register #,Cashier ID,Customer ID,Customer Age Group,Loyalty Member?,Loyalty Tier,Sales Channel,Order Source,SKU,Style #,Product Name,Department,Category,Sub-Category,Brand,Gender / Fit,Size,Color,Material,Season,Collection,Quantity,List Price ($),Unit Selling Price ($),Markdown %,Promotion Code,Gross Sales ($),Discount Amount ($),Net Sales ($),COGS ($),Gross Profit ($),Gross Margin %,Tax Rate %,Sales Tax ($),Shipping Fee ($),Total Collected ($),Payment Method,Return Flag,Return Amount ($),Inventory Location,Stock On Hand After Sale,Receipt Notes
TXN-GRC-100054,2024-01-29,10:11:00,101,Fresh Market,Rochester,NY,North-East,REG-05,EMP-539,CUST-292728,45-54,Yes,Platinum,Curbside,POS,SKU-FOOD-6101,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,15.99,15.99,0.00,N/A,79.95,0.00,79.95,42.50,37.45,46.84,4.00,3.20,0.00,83.15,EBT,No,0.00,Aisle 16,49,
TXN-GRC-100055,2025-11-06,10:29:00,101,Fresh Market,Rochester,NY,North-East,REG-07,EMP-526,CUST-216912,45-54,No,None,BOPIS,Website,SKU-FOOD-5673,DP-10,Gallon Whole Milk,Dairy,Milk & Cream,Whole Milk,DairyPure,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,4.50,4.05,10.00,SAVE10,12.15,1.35,12.15,6.30,5.85,48.15,4.00,0.49,0.00,12.64,Cash,No,0.00,Aisle 2,113,
TXN-GRC-100056,2025-06-19,12:38:00,101,Fresh Market,Rochester,NY,North-East,REG-08,EMP-549,CUST-237981,65+,No,None,Online,iOS App,SKU-FOOD-5985,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,3.99,3.59,10.00,SAVE10,3.59,0.40,3.59,1.20,2.39,66.57,4.00,0.14,0.00,3.73,AmEx,No,0.00,Aisle 5,151,
TXN-GRC-100057,2024-03-12,00:55:00,101,Fresh Market,Rochester,NY,North-East,REG-05,EMP-526,CUST-225465,65+,No,None,BOPIS,Android App,SKU-FOOD-2329,DP-10,Gallon Whole Milk,Dairy,Milk & Cream,Whole Milk,DairyPure,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,4.50,3.60,20.00,SAVE10,7.20,1.80,7.20,4.20,3.00,41.67,4.00,0.29,0.00,7.49,Apple Pay,No,0.00,Aisle 3,112,
TXN-GRC-100058,2025-10-30,07:41:00,103,Fresh Market,Syracuse,NY,North-East,REG-07,EMP-509,CUST-228771,25-34,Yes,Silver,Online,Android App,SKU-FOOD-5919,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,1.89,1.89,0.00,N/A,5.67,0.00,5.67,1.80,3.87,68.25,4.00,0.23,0.00,5.90,AmEx,No,0.00,Aisle 11,196,
TXN-GRC-100059,2024-10-14,09:05:00,103,Fresh Market,Syracuse,NY,North-East,REG-03,EMP-517,CUST-234155,35-44,Yes,None,In-Store,iOS App,SKU-FOOD-9038,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,7.99,7.99,0.00,N/A,31.96,0.00,31.96,16.00,15.96,49.94,4.00,1.28,0.00,33.24,Apple Pay,No,0.00,Aisle 6,73,
TXN-GRC-100060,2024-10-30,19:13:00,102,Fresh Market,Buffalo,NY,North-East,REG-02,EMP-521,CUST-223228,55-64,Yes,None,BOPIS,POS,SKU-FOOD-8203,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,5.49,5.49,0.00,N/A,5.49,0.00,5.49,1.80,3.69,67.21,4.00,0.22,0.00,5.71,Mastercard,No,0.00,Aisle 6,134,
TXN-GRC-100061,2024-07-09,20:07:00,103,Fresh Market,Syracuse,NY,North-East,REG-06,EMP-550,CUST-219908,35-44,Yes,Silver,Online,POS,SKU-FOOD-3925,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,3.99,3.59,10.00,SAVE10,7.18,0.80,7.18,2.40,4.78,66.57,4.00,0.29,0.00,7.47,Mastercard,No,0.00,Aisle 3,78,
TXN-GRC-100062,2024-10-26,02:16:00,103,Fresh Market,Syracuse,NY,North-East,REG-02,EMP-507,CUST-258594,18-24,Yes,None,Curbside,Website,SKU-FOOD-1931,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,3.99,3.19,20.00,SAVE10,9.57,2.40,9.57,3.60,5.97,62.38,4.00,0.38,0.00,9.95,Mastercard,No,0.00,Aisle 8,160,
TXN-GRC-100063,2025-03-28,11:44:00,103,Fresh Market,Syracuse,NY,North-East,REG-01,EMP-503,CUST-260305,55-64,Yes,None,BOPIS,Android App,SKU-FOOD-5970,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,15.99,12.79,20.00,SAVE10,38.37,9.60,38.37,25.50,12.87,33.54,4.00,1.53,0.00,39.90,Cash,No,0.00,Aisle 16,38,
TXN-GRC-100064,2024-01-10,08:36:00,103,Fresh Market,Syracuse,NY,North-East,REG-03,EMP-512,CUST-286812,45-54,Yes,Gold,Online,POS,SKU-FOOD-4014,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,2.49,1.99,20.00,SAVE10,7.96,2.00,7.96,3.60,4.36,54.77,4.00,0.32,0.00,8.28,Mastercard,No,0.00,Aisle 1,33,
TXN-GRC-100065,2025-01-07,14:07:00,101,Fresh Market,Rochester,NY,North-East,REG-08,EMP-515,CUST-297999,18-24,Yes,Platinum,BOPIS,Android App,SKU-FOOD-6367,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,15.99,15.99,0.00,N/A,79.95,0.00,79.95,42.50,37.45,46.84,4.00,3.20,0.00,83.15,Visa,No,0.00,Aisle 13,128,
TXN-GRC-100066,2025-04-11,09:23:00,102,Fresh Market,Buffalo,NY,North-East,REG-05,EMP-534,CUST-258100,65+,Yes,Gold,In-Store,Website,SKU-FOOD-7159,DP-10,Gallon Whole Milk,Dairy,Milk & Cream,Whole Milk,DairyPure,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,4.50,4.50,0.00,N/A,9.00,0.00,9.00,4.20,4.80,53.33,4.00,0.36,0.00,9.36,Visa,No,0.00,Aisle 11,84,
TXN-GRC-100067,2024-10-09,14:28:00,102,Fresh Market,Buffalo,NY,North-East,REG-08,EMP-501,CUST-225522,65+,No,None,In-Store,POS,SKU-FOOD-9182,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,6.25,5.62,10.00,SAVE10,22.48,2.52,22.48,12.00,10.48,46.62,4.00,0.90,0.00,23.38,Visa,No,0.00,Aisle 11,83,
TXN-GRC-100068,2024-01-18,21:11:00,101,Fresh Market,Rochester,NY,North-East,REG-07,EMP-542,CUST-211541,65+,No,None,In-Store,POS,SKU-FOOD-3607,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,5.49,4.39,20.00,SAVE10,4.39,1.10,4.39,1.80,2.59,59.00,4.00,0.18,5.99,10.56,Apple Pay,No,0.00,Aisle 10,70,
TXN-GRC-100069,2024-09-13,08:53:00,101,Fresh Market,Rochester,NY,North-East,REG-03,EMP-515,CUST-217506,45-54,Yes,Gold,In-Store,iOS App,SKU-FOOD-9952,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,5.49,5.49,0.00,N/A,16.47,0.00,16.47,5.40,11.07,67.21,4.00,0.66,0.00,17.13,Visa,No,0.00,Aisle 2,164,
TXN-GRC-100070,2024-12-30,03:55:00,101,Fresh Market,Rochester,NY,North-East,REG-02,EMP-549,CUST-253180,25-34,Yes,Silver,Online,POS,SKU-FOOD-3982,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,5.49,5.49,0.00,N/A,21.96,0.00,21.96,7.20,14.76,67.21,4.00,0.88,0.00,22.84,Mastercard,No,0.00,Aisle 3,124,
TXN-GRC-100071,2024-11-02,22:27:00,101,Fresh Market,Rochester,NY,North-East,REG-07,EMP-501,CUST-205766,35-44,No,None,Curbside,Android App,SKU-FOOD-5388,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,2.49,2.24,10.00,SAVE10,11.20,1.25,11.20,4.50,6.70,59.82,4.00,0.45,0.00,11.65,EBT,No,0.00,Aisle 6,194,
TXN-GRC-100072,2024-07-06,09:35:00,101,Fresh Market,Rochester,NY,North-East,REG-05,EMP-535,CUST-218420,25-34,No,None,BOPIS,POS,SKU-FOOD-4317,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,3.99,3.99,0.00,N/A,19.95,0.00,19.95,6.00,13.95,69.92,4.00,0.80,0.00,20.75,AmEx,No,0.00,Aisle 4,36,
TXN-GRC-100073,2025-07-28,01:24:00,102,Fresh Market,Buffalo,NY,North-East,REG-03,EMP-535,CUST-205747,65+,No,None,BOPIS,Website,SKU-FOOD-8410,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,2.49,2.24,10.00,SAVE10,2.24,0.25,2.24,0.90,1.34,59.82,4.00,0.09,5.99,8.32,Cash,No,0.00,Aisle 19,144,
TXN-GRC-100074,2024-10-17,20:07:00,101,Fresh Market,Rochester,NY,North-East,REG-07,EMP-500,CUST-224413,18-24,No,None,BOPIS,Android App,SKU-FOOD-6423,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,1.89,1.51,20.00,SAVE10,3.02,0.76,3.02,1.20,1.82,60.26,4.00,0.12,0.00,3.14,Mastercard,No,0.00,Aisle 18,62,
TXN-GRC-100075,2024-11-01,05:18:00,102,Fresh Market,Buffalo,NY,North-East,REG-01,EMP-526,CUST-253280,55-64,No,None,BOPIS,Android App,SKU-FOOD-3318,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,7.99,7.99,0.00,N/A,31.96,0.00,31.96,16.00,15.96,49.94,4.00,1.28,0.00,33.24,AmEx,No,0.00,Aisle 10,57,
TXN-GRC-100076,2024-06-11,13:19:00,103,Fresh Market,Syracuse,NY,North-East,REG-01,EMP-502,CUST-283107,45-54,Yes,Silver,Online,iOS App,SKU-FOOD-9645,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,7.99,6.39,20.00,SAVE10,6.39,1.60,6.39,4.00,2.39,37.40,4.00,0.26,0.00,6.65,Visa,No,0.00,Aisle 18,44,
TXN-GRC-100077,2024-12-18,16:19:00,101,Fresh Market,Rochester,NY,North-East,REG-05,EMP-514,CUST-204962,18-24,No,None,In-Store,Website,SKU-FOOD-6367,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,1.89,1.51,20.00,SAVE10,4.53,1.14,4.53,1.80,2.73,60.26,4.00,0.18,0.00,4.71,EBT,No,0.00,Aisle 7,193,
TXN-GRC-100078,2024-07-02,03:57:00,103,Fresh Market,Syracuse,NY,North-East,REG-01,EMP-503,CUST-209614,25-34,Yes,None,BOPIS,Website,SKU-FOOD-7570,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,5.49,4.39,20.00,SAVE10,8.78,2.20,8.78,3.60,5.18,59.00,4.00,0.35,0.00,9.13,EBT,No,0.00,Aisle 2,168,
TXN-GRC-100079,2024-03-30,07:44:00,102,Fresh Market,Buffalo,NY,North-East,REG-08,EMP-532,CUST-287714,25-34,No,None,BOPIS,Android App,SKU-FOOD-2998,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,2.49,1.99,20.00,SAVE10,9.95,2.50,9.95,4.50,5.45,54.77,4.00,0.40,5.99,16.34,AmEx,No,0.00,Aisle 7,27,
TXN-GRC-100080,2024-04-16,19:46:00,102,Fresh Market,Buffalo,NY,North-East,REG-04,EMP-530,CUST-254670,55-64,Yes,Gold,BOPIS,Android App,SKU-FOOD-3064,DP-10,Gallon Whole Milk,Dairy,Milk & Cream,Whole Milk,DairyPure,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,4.50,4.50,0.00,N/A,4.50,0.00,4.50,2.10,2.40,53.33,4.00,0.18,0.00,4.68,Apple Pay,No,0.00,Aisle 20,98,
TXN-GRC-100081,2024-11-21,09:43:00,102,Fresh Market,Buffalo,NY,North-East,REG-03,EMP-536,CUST-272762,55-64,Yes,Bronze,Online,POS,SKU-FOOD-1448,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,2.49,2.24,10.00,SAVE10,11.20,1.25,11.20,4.50,6.70,59.82,4.00,0.45,0.00,11.65,Mastercard,No,0.00,Aisle 6,174,
TXN-GRC-100082,2024-11-18,21:49:00,101,Fresh Market,Rochester,NY,North-East,REG-01,EMP-516,CUST-220525,35-44,Yes,Silver,In-Store,Website,SKU-FOOD-9403,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,7.99,7.99,0.00,N/A,15.98,0.00,15.98,8.00,7.98,49.94,4.00,0.64,0.00,16.62,Mastercard,No,0.00,Aisle 16,171,
TXN-GRC-100083,2025-03-19,18:54:00,101,Fresh Market,Rochester,NY,North-East,REG-07,EMP-507,CUST-275482,35-44,Yes,Bronze,Online,Android App,SKU-FOOD-4887,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,5.49,5.49,0.00,N/A,27.45,0.00,27.45,9.00,18.45,67.21,4.00,1.10,0.00,28.55,Mastercard,No,0.00,Aisle 20,128,
TXN-GRC-100084,2025-09-20,01:59:00,102,Fresh Market,Buffalo,NY,North-East,REG-03,EMP-550,CUST-286385,25-34,Yes,Silver,In-Store,Android App,SKU-FOOD-3519,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,7.99,6.39,20.00,SAVE10,25.56,6.40,25.56,16.00,9.56,37.40,4.00,1.02,5.99,32.57,Visa,No,0.00,Aisle 16,153,
TXN-GRC-100085,2024-06-08,20:48:00,103,Fresh Market,Syracuse,NY,North-East,REG-05,EMP-503,CUST-279003,55-64,No,None,In-Store,iOS App,SKU-FOOD-6997,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,1.89,1.70,10.00,SAVE10,5.10,0.57,5.10,1.80,3.30,64.71,4.00,0.20,5.99,11.29,Apple Pay,No,0.00,Aisle 4,21,
TXN-GRC-100086,2025-05-06,18:06:00,101,Fresh Market,Rochester,NY,North-East,REG-01,EMP-512,CUST-232384,45-54,No,None,Curbside,Website,SKU-FOOD-7731,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,6.25,6.25,0.00,N/A,25.00,0.00,25.00,12.00,13.00,52.00,4.00,1.00,0.00,26.00,Mastercard,No,0.00,Aisle 4,84,
TXN-GRC-100087,2025-10-26,00:46:00,101,Fresh Market,Rochester,NY,North-East,REG-04,EMP-509,CUST-217218,45-54,Yes,Silver,In-Store,iOS App,SKU-FOOD-9885,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,6.25,5.00,20.00,SAVE10,5.00,1.25,5.00,3.00,2.00,40.00,4.00,0.20,0.00,5.20,Cash,No,0.00,Aisle 20,44,
TXN-GRC-100088,2024-03-21,04:24:00,101,Fresh Market,Rochester,NY,North-East,REG-04,EMP-508,CUST-291982,45-54,No,None,Curbside,Website,SKU-FOOD-2255,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,3.99,3.99,0.00,N/A,3.99,0.00,3.99,1.20,2.79,69.92,4.00,0.16,0.00,4.15,Apple Pay,No,0.00,Aisle 7,29,
TXN-GRC-100089,2024-02-21,00:01:00,101,Fresh Market,Rochester,NY,North-East,REG-02,EMP-524,CUST-293606,65+,No,None,Online,POS,SKU-FOOD-8359,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,6.25,5.62,10.00,SAVE10,16.86,1.89,16.86,9.00,7.86,46.62,4.00,0.67,0.00,17.53,Cash,No,0.00,Aisle 11,97,
TXN-GRC-100090,2025-08-24,18:13:00,103,Fresh Market,Syracuse,NY,North-East,REG-06,EMP-513,CUST-203557,18-24,Yes,Bronze,In-Store,iOS App,SKU-FOOD-2217,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,15.99,15.99,0.00,N/A,15.99,0.00,15.99,8.50,7.49,46.84,4.00,0.64,0.00,16.63,Cash,No,0.00,Aisle 20,67,
TXN-GRC-100091,2025-05-31,10:39:00,101,Fresh Market,Rochester,NY,North-East,REG-04,EMP-506,CUST-200869,65+,No,None,Curbside,iOS App,SKU-FOOD-5103,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,1.89,1.70,10.00,SAVE10,1.70,0.19,1.70,0.60,1.10,64.71,4.00,0.07,0.00,1.77,Cash,No,0.00,Aisle 7,170,
TXN-GRC-100092,2025-02-25,20:45:00,102,Fresh Market,Buffalo,NY,North-East,REG-05,EMP-529,CUST-299485,25-34,No,None,Online,POS,SKU-FOOD-5995,DP-10,Gallon Whole Milk,Dairy,Milk & Cream,Whole Milk,DairyPure,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,4.50,4.50,0.00,N/A,18.00,0.00,18.00,8.40,9.60,53.33,4.00,0.72,5.99,24.71,Mastercard,No,0.00,Aisle 18,16,
TXN-GRC-100093,2025-02-23,06:17:00,101,Fresh Market,Rochester,NY,North-East,REG-03,EMP-534,CUST-201458,18-24,No,None,Curbside,Android App,SKU-FOOD-8646,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,1.89,1.89,0.00,N/A,1.89,0.00,1.89,0.60,1.29,68.25,4.00,0.08,0.00,1.97,Visa,No,0.00,Aisle 17,45,
TXN-GRC-100094,2025-11-26,00:29:00,101,Fresh Market,Rochester,NY,North-East,REG-02,EMP-542,CUST-277571,35-44,Yes,Silver,Curbside,iOS App,SKU-FOOD-9000,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,2.49,1.99,20.00,SAVE10,1.99,0.50,1.99,0.90,1.09,54.77,4.00,0.08,0.00,2.07,Cash,No,0.00,Aisle 1,181,
TXN-GRC-100095,2024-06-19,21:27:00,101,Fresh Market,Rochester,NY,North-East,REG-02,EMP-532,CUST-288143,55-64,Yes,Silver,Online,Website,SKU-FOOD-9672,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,5.49,4.39,20.00,SAVE10,13.17,3.30,13.17,5.40,7.77,59.00,4.00,0.53,0.00,13.70,Mastercard,No,0.00,Aisle 11,97,
TXN-GRC-100096,2024-09-20,16:51:00,101,Fresh Market,Rochester,NY,North-East,REG-06,EMP-545,CUST-221157,55-64,Yes,Silver,Online,Website,SKU-FOOD-8595,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,6.25,6.25,0.00,N/A,12.50,0.00,12.50,6.00,6.50,52.00,4.00,0.50,0.00,13.00,Visa,No,0.00,Aisle 5,13,
TXN-GRC-100097,2025-01-31,17:43:00,103,Fresh Market,Syracuse,NY,North-East,REG-08,EMP-503,CUST-287758,65+,No,None,In-Store,Website,SKU-FOOD-3817,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,2.49,2.49,0.00,N/A,9.96,0.00,9.96,3.60,6.36,63.86,4.00,0.40,0.00,10.36,Visa,No,0.00,Aisle 16,188,
TXN-GRC-100098,2025-05-02,07:59:00,101,Fresh Market,Rochester,NY,North-East,REG-03,EMP-522,CUST-212161,65+,No,None,In-Store,Android App,SKU-FOOD-9123,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,3.99,3.59,10.00,SAVE10,3.59,0.40,3.59,1.20,2.39,66.57,4.00,0.14,0.00,3.73,Visa,No,0.00,Aisle 7,108,
TXN-GRC-100099,2024-08-18,11:40:00,102,Fresh Market,Buffalo,NY,North-East,REG-03,EMP-545,CUST-213146,55-64,Yes,None,BOPIS,Android App,SKU-FOOD-5977,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,1.89,1.51,20.00,SAVE10,1.51,0.38,1.51,0.60,0.91,60.26,4.00,0.06,0.00,1.57,EBT,No,0.00,Aisle 3,145,
TXN-GRC-100100,2024-09-15,02:02:00,103,Fresh Market,Syracuse,NY,North-East,REG-06,EMP-536,CUST-253166,45-54,Yes,Bronze,Curbside,iOS App,SKU-FOOD-2571,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,6.25,6.25,0.00,N/A,25.00,0.00,25.00,12.00,13.00,52.00,4.00,1.00,0.00,26.00,Mastercard,No,0.00,Aisle 11,62,
TXN-GRC-100101,2024-08-30,05:45:00,102,Fresh Market,Buffalo,NY,North-East,REG-02,EMP-526,CUST-232592,55-64,Yes,Platinum,In-Store,iOS App,SKU-FOOD-3680,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,7.99,6.39,20.00,SAVE10,19.17,4.80,19.17,12.00,7.17,37.40,4.00,0.77,0.00,19.94,Mastercard,No,0.00,Aisle 19,183,
TXN-GRC-100102,2025-10-23,01:50:00,101,Fresh Market,Rochester,NY,North-East,REG-03,EMP-519,CUST-267281,55-64,No,None,In-Store,Website,SKU-FOOD-3169,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,1.89,1.89,0.00,N/A,5.67,0.00,5.67,1.80,3.87,68.25,4.00,0.23,0.00,5.90,Apple Pay,No,0.00,Aisle 17,75,
TXN-GRC-100103,2025-11-27,08:08:00,103,Fresh Market,Syracuse,NY,North-East,REG-04,EMP-536,CUST-223463,35-44,No,None,BOPIS,POS,SKU-FOOD-9130,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,2.49,2.24,10.00,SAVE10,11.20,1.25,11.20,4.50,6.70,59.82,4.00,0.45,0.00,11.65,Visa,No,0.00,Aisle 6,18,
TXN-GRC-100104,2025-11-23,12:45:00,102,Fresh Market,Buffalo,NY,North-East,REG-01,EMP-547,CUST-256681,18-24,No,None,BOPIS,Android App,SKU-FOOD-4187,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,5.49,4.39,20.00,SAVE10,4.39,1.10,4.39,1.80,2.59,59.00,4.00,0.18,0.00,4.57,Apple Pay,No,0.00,Aisle 5,50,
TXN-GRC-100105,2025-10-08,17:12:00,102,Fresh Market,Buffalo,NY,North-East,REG-06,EMP-511,CUST-272718,45-54,Yes,Silver,Curbside,Website,SKU-FOOD-9414,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,1.89,1.89,0.00,N/A,7.56,0.00,7.56,2.40,5.16,68.25,4.00,0.30,0.00,7.86,AmEx,No,0.00,Aisle 20,16,
TXN-GRC-100106,2024-09-03,05:47:00,101,Fresh Market,Rochester,NY,North-East,REG-02,EMP-536,CUST-250244,18-24,No,None,Online,iOS App,SKU-FOOD-8395,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,2.49,2.49,0.00,N/A,12.45,0.00,12.45,4.50,7.95,63.86,4.00,0.50,5.99,18.94,Visa,No,0.00,Aisle 1,47,
TXN-GRC-100107,2025-02-20,18:05:00,103,Fresh Market,Syracuse,NY,North-East,REG-03,EMP-529,CUST-244729,35-44,Yes,Gold,In-Store,Android App,SKU-FOOD-7211,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,1.89,1.89,0.00,N/A,1.89,0.00,1.89,0.60,1.29,68.25,4.00,0.08,0.00,1.97,AmEx,No,0.00,Aisle 6,196,
